full_text,label,language,cleaned_text,is_metadata_only,word_count,contains_rempang
"Ternyata Investasi Xinyi di Gresik dan Babel Gagal...""  Tiba2 tersiar kabar mo invest di Rempang  ratusan triliun Dan demi invest tsb, pulau rempang pernah hrs dikosongkan.  Warga penghuninya akan direlokasi  https://t.co/uDjEj5JvOA""",,id,"Ternyata Investasi Xinyi di Gresik dan Babel Gagal...   Tiba2 tersiar kabar mo invest di Rempang  ratusan triliun Dan demi invest tsb, pulau rempang pernah hrs dikosongkan.  Warga penghuninya akan direlokasi  https   t.co uDjEj5JvOA",False,32,True
Semoga terealisasi pak untuk program investasi dan pembangunan Eco Park di Rempang! Semangat terus pak sampe tuntas biar ekonomi di sana makin membaik dan stabil  #HIPMIRempang https://t.co/vw5K6NORp1,,id,Semoga terealisasi pak untuk program investasi dan pembangunan Eco Park di Rempang! Semangat terus pak sampe tuntas biar ekonomi di sana makin membaik dan stabil  #HIPMIRempang https   t.co vw5K6NORp1,False,28,True
"NAHLOH! NCW Ungkap Ada Indikasi Korupsi dalam Pembangunan Rempang ECO City, Ini Hasil Penyelidikannya Selasa Siang Whoosh APBN Prabowo Takut Debat Dear J Kades Laos Perokok Amanda Manopo Jodie Hamil Miftah Denny Caknan #AniesMuhaimin2024 #TembakauDizalimi https://t.co/pYYeMJrhPv",,id,"NAHLOH! NCW Ungkap Ada Indikasi Korupsi dalam Pembangunan Rempang ECO City, Ini Hasil Penyelidikannya Selasa Siang Whoosh APBN Prabowo Takut Debat Dear J Kades Laos Perokok Amanda Manopo Jodie Hamil Miftah Denny Caknan #AniesMuhaimin2024 #TembakauDizalimi https   t.co pYYeMJrhPv",False,36,True
"Berdasarkan latar belakang tersebut, Pusat Riset Politik BRIN akan mengadakan webinar dengan topik *“Konflik PSN Rempang Eco City: Mengejar Investasi, Meninggalkan Masyarakat Sendiri?”*, yang akan diselenggarakan pada:",,id,"Berdasarkan latar belakang tersebut, Pusat Riset Politik BRIN akan mengadakan webinar dengan topik   Konflik PSN Rempang Eco City  Mengejar Investasi, Meninggalkan Masyarakat Sendiri?  , yang akan diselenggarakan pada",False,27,True
"@stroberidandel tadinya aku pengen kumpulin semua qrt wadas, kanjuruhan, rempang, dsb yang ga kusebut keywordnya langsung, plus ig story, plus postingan2 di @logos_id tentang hak adat  tapi kayakny percuma, niat mereka emang mau jahat aja 😂",,id,"@stroberidandel tadinya aku pengen kumpulin semua qrt wadas, kanjuruhan, rempang, dsb yang ga kusebut keywordnya langsung, plus ig story, plus postingan2 di @logos_id tentang hak adat  tapi kayakny percuma, niat mereka emang mau jahat aja",False,34,True
"Rempang 5 kali kiamat"" nggak akan maju kalau gak ada investasi, seperti dikutip Menteri Bahlil dari seorang tetua di pulau itu, saat Menteri Bahlil berdiskusi soal investasi Rempang Eco City.. Hmmm https://t.co/JbyAFY2UXR""",,id,"Rempang 5 kali kiamat  nggak akan maju kalau gak ada investasi, seperti dikutip Menteri Bahlil dari seorang tetua di pulau itu, saat Menteri Bahlil berdiskusi soal investasi Rempang Eco City.. Hmmm https   t.co JbyAFY2UXR",False,32,True
"Keberlangsungan investasi di Rempang dinilai penting. Namun, publik juga menyoroti pentingnya mengedepankan aspek hak asasi manusia tanpa ada  kekerasan dalam penyelesaian konflik di sana. #Survei #AdadiKompas  https://t.co/CnC76jbVME",,id,"Keberlangsungan investasi di Rempang dinilai penting. Namun, publik juga menyoroti pentingnya mengedepankan aspek hak asasi manusia tanpa ada  kekerasan dalam penyelesaian konflik di sana. #Survei #AdadiKompas  https   t.co CnC76jbVME",False,28,True
"Reklamasi Benoa, gwe bersuara. Reklamasi jakarta, gwe bersuara. Kendeng, gwe bersuara. Kanjuruhan gwe bersuara, Km 50 gwe bersuara. Wadas, gwe bersuara. Rohingya gwe bersuara. Uighur gwe bersuara. Rempang, gwe bersuara. Kalbar jg.   Konsistensi menunjukkan asli tidaknya kita.",,id,"Reklamasi Benoa, gwe bersuara. Reklamasi jakarta, gwe bersuara. Kendeng, gwe bersuara. Kanjuruhan gwe bersuara, Km 50 gwe bersuara. Wadas, gwe bersuara. Rohingya gwe bersuara. Uighur gwe bersuara. Rempang, gwe bersuara. Kalbar jg.   Konsistensi menunjukkan asli tidaknya kita.",False,37,True
"HIPMI menyampaikan Rempang Eco City merupakan win-win solution dikarenakan diprediksi akan berhasil dan sukses. Selain itu Bahlil Kawal Investasi dari awal ide ini muncul bahkan sampai sekarang pelaksanaannya, sehingga akan berhasil sesuai dengan apa yang diharapkan #HIPMIRempang https://t.co/PRQ7lUIVbL",,id,"HIPMI menyampaikan Rempang Eco City merupakan win-win solution dikarenakan diprediksi akan berhasil dan sukses. Selain itu Bahlil Kawal Investasi dari awal ide ini muncul bahkan sampai sekarang pelaksanaannya, sehingga akan berhasil sesuai dengan apa yang diharapkan #HIPMIRempang https   t.co PRQ7lUIVbL",False,38,True
"Pandangan Para Ulama Aswaja Tapal Kuda Probolinggo Terkait Kasus Rempang  https://t.co/h1XrD9n8rN - Menanggapi kasus Rempang Kepulaun Riau, bentrok antara warga dengan aparat keamanan akibat kebijakan rezim yang menginstruksikan supaya Masyarakat setempat  #JalanMenujuIslamKaffah https://t.co/mSycYv5DCY",,id,"Pandangan Para Ulama Aswaja Tapal Kuda Probolinggo Terkait Kasus Rempang  https   t.co h1XrD9n8rN - Menanggapi kasus Rempang Kepulaun Riau, bentrok antara warga dengan aparat keamanan akibat kebijakan rezim yang menginstruksikan supaya Masyarakat setempat  #JalanMenujuIslamKaffah https   t.co mSycYv5DCY",False,34,True
"Ternyata Xinyi makelar tanah juga, bisnis antara makelar dengan makelar  Kalau hanya untuk nambang pasir , masyarakat Rempang juga bisa ... Lain halnya jika para makelar itu memang ingin dapat 'bagian' juga😂 #Rempang #kepri #batam #melayu #SaveRempang https://t.co/5MhH3RpCmT",,id,"Ternyata Xinyi makelar tanah juga, bisnis antara makelar dengan makelar  Kalau hanya untuk nambang pasir , masyarakat Rempang juga bisa ... Lain halnya jika para makelar itu memang ingin dapat  bagian  juga #Rempang #kepri #batam #melayu #SaveRempang https   t.co 5MhH3RpCmT",False,37,True
HIPMI optimis bahwa investasi Rempang Eco City yang dipantau secara ketat oleh Menteri Investasi Bahlil Lahadalia akan menjadi pendorong pertumbuhan ekonomi lokal. Dukungan penuh untuk keberlanjutan proyek ini! #HIPMIRempang Bahlil Kawal Investasi https://t.co/LMW9Gefp64,,id,HIPMI optimis bahwa investasi Rempang Eco City yang dipantau secara ketat oleh Menteri Investasi Bahlil Lahadalia akan menjadi pendorong pertumbuhan ekonomi lokal. Dukungan penuh untuk keberlanjutan proyek ini! #HIPMIRempang Bahlil Kawal Investasi https   t.co LMW9Gefp64,False,34,True
"@tvOneNews Rempang jadi rempong krn kurang pas pendekatan dan komunikasi kpd rkyt. Prog strategi nas hrs jalan, krn untuk kepentingan rkyt, bgs dan neg. Jelaskan gamblang prog itu bukan Pem jajah rkyt. Bukan untuk kepentingan investor asing. Jika neg mampu lakukan mandiri tak perlu asing.",,id,"@tvOneNews Rempang jadi rempong krn kurang pas pendekatan dan komunikasi kpd rkyt. Prog strategi nas hrs jalan, krn untuk kepentingan rkyt, bgs dan neg. Jelaskan gamblang prog itu bukan Pem jajah rkyt. Bukan untuk kepentingan investor asing. Jika neg mampu lakukan mandiri tak perlu asing.",False,45,True
"@Dara_Cega @jokowi @ListyoSigitP @mohmahfudmd @DivHumas_Polri Setelah banyaknya kejadian seperti ini mulai dari rempang,bangkal, dll. orang-orang dayak yg mendukung IKN  APAKAH tk pernah berfikir bahwa kejadian seperti ini akan terjadi &amp  menimpa masyarakat adat dan dayak Kaltim?  Sertifikat masyarakat di persulit, Untuk pengusaha gampang.",,id,"@Dara_Cega @jokowi @ListyoSigitP @mohmahfudmd @DivHumas_Polri Setelah banyaknya kejadian seperti ini mulai dari rempang,bangkal, dll. orang-orang dayak yg mendukung IKN  APAKAH tk pernah berfikir bahwa kejadian seperti ini akan terjadi  amp  menimpa masyarakat adat dan dayak Kaltim?  Sertifikat masyarakat di persulit, Untuk pengusaha gampang.",False,41,True
"Tak Serius di Gresik dan Babel, Masih Percaya Xinyi Investasi Rp 175 Triliun di Rempang?  Rahmat Erwin Abdullah Whoosh Amanda Manopo jodie hamil Gen Z Pernah WO Laos pks tolak revisi uu ikn menuju masa depan #AniesMuhaimin2024 #PemimpinCerdas https://t.co/jYRJNvpiCX",,id,"Tak Serius di Gresik dan Babel, Masih Percaya Xinyi Investasi Rp 175 Triliun di Rempang?  Rahmat Erwin Abdullah Whoosh Amanda Manopo jodie hamil Gen Z Pernah WO Laos pks tolak revisi uu ikn menuju masa depan #AniesMuhaimin2024 #PemimpinCerdas https   t.co jYRJNvpiCX",False,39,True
Rekomendasi Floral dress https://t.co/pgV9W67hBU  t. Ldii you and me by jennie cianjur laura basuki thank you taeyong nescafe seduh na pd jorji na jaemin you did well firli blasteran pbsi gen z fajri investasi rempang angga cheol beckham jambu pilih aku kpai shameless onana https://t.co/Y8XvdtAPBp,,id,Rekomendasi Floral dress https   t.co pgV9W67hBU  t. Ldii you and me by jennie cianjur laura basuki thank you taeyong nescafe seduh na pd jorji na jaemin you did well firli blasteran pbsi gen z fajri investasi rempang angga cheol beckham jambu pilih aku kpai shameless onana https   t.co Y8XvdtAPBp,False,45,True
@floreskekinian2 Pak Bahlil Kawal Investasi di Rempang ini sangat baik dari mulai pendekatan hingga memberikan solusi terbaik bagi masyarakat sekitar. Semangat dan sukses selalu pak #HIPMIRempang,,id,@floreskekinian2 Pak Bahlil Kawal Investasi di Rempang ini sangat baik dari mulai pendekatan hingga memberikan solusi terbaik bagi masyarakat sekitar. Semangat dan sukses selalu pak #HIPMIRempang,False,26,True
"@PresidenKopi Dari cara memaksa warga Rempang harus kosongkan. Dan dengan cara paksa saja kita bisa curiga,.kenapa begitu ngotot dan ambisi buat warga Rempang menderita,.tidak mungkin jika tidak ada CUAN sebagai komisi pembebasan Tanah,.tanah perkotaan saja mau dibangun mall banyak makelarnya",,id,"@PresidenKopi Dari cara memaksa warga Rempang harus kosongkan. Dan dengan cara paksa saja kita bisa curiga,.kenapa begitu ngotot dan ambisi buat warga Rempang menderita,.tidak mungkin jika tidak ada CUAN sebagai komisi pembebasan Tanah,.tanah perkotaan saja mau dibangun mall banyak makelarnya",False,40,True
Buku Librari Ori - Haji Murad https://t.co/7qZDsgk7CV WR 1 Batik Air Kapolsek #AniesMuhaimin2024 Rempang Jenglot Al Kahfi #HongKongOpen2023 Putri KW Kamis Narnia https://t.co/ANehloDH1b https://t.co/gsn6DNBPHp,,id,Buku Librari Ori - Haji Murad https   t.co 7qZDsgk7CV WR 1 Batik Air Kapolsek #AniesMuhaimin2024 Rempang Jenglot Al Kahfi #HongKongOpen2023 Putri KW Kamis Narnia https   t.co ANehloDH1b https   t.co gsn6DNBPHp,False,25,True
"Bahlil Kawal Investasi tuh emang harus didukung banget di masa-masa kek gini, nah dgn memberikan hak² warga rempang pengembangan ini  dapat berjalan dgn lancar.  #HIPMIRempang @bahlillahadalia  @Ganjar https://t.co/qjLfTA7PRa",,id,"Bahlil Kawal Investasi tuh emang harus didukung banget di masa-masa kek gini, nah dgn memberikan hak² warga rempang pengembangan ini  dapat berjalan dgn lancar.  #HIPMIRempang @bahlillahadalia  @Ganjar https   t.co qjLfTA7PRa",False,28,True
"Himpunan Pengusaha Muda Indonesia (HIPMI) yakin jika Rempang Eco City akan berhasil dan berjalan sesuai dengan yang diharapkan, hal ini dikarenakan Bahlil Kawal Investasi tersebut #HIPMIRempang https://t.co/wET4IOBDW5",,id,"Himpunan Pengusaha Muda Indonesia  HIPMI  yakin jika Rempang Eco City akan berhasil dan berjalan sesuai dengan yang diharapkan, hal ini dikarenakan Bahlil Kawal Investasi tersebut #HIPMIRempang https   t.co wET4IOBDW5",False,28,True
"Konflik Rempang menjadi satu dari sekian konflik agraria yang memarginalkan masyarakat adat yang memiliki hak untuk mengelola wilayah mereka sesuai dengan kearifan lokal di sana. Namun , marjinalisasi masyarakat dalam konflik agraria tidak hanya berdampak pada suku-suku asli -c",,id,"Konflik Rempang menjadi satu dari sekian konflik agraria yang memarginalkan masyarakat adat yang memiliki hak untuk mengelola wilayah mereka sesuai dengan kearifan lokal di sana. Namun , marjinalisasi masyarakat dalam konflik agraria tidak hanya berdampak pada suku-suku asli -c",False,36,True
"Pada tahap pertama proyek Rempang Eco City, akan dibangun industri kaca. Proyek ini sendiri merupakan bagian dari program hilirisasi nasional untuk bahan pasir kuarsa dan silika.  #KonflikRempang #AdadiKompas",,id,"Pada tahap pertama proyek Rempang Eco City, akan dibangun industri kaca. Proyek ini sendiri merupakan bagian dari program hilirisasi nasional untuk bahan pasir kuarsa dan silika.  #KonflikRempang #AdadiKompas",False,28,True
"@HusinShihab Wong cilik mana? Wadas? Kendeng? Rempang? Cian amat wong cilik dieksploitasi buat cari suara. Giliran udah berkuasa, kerjaannya nyaplok tanah, nggusur, neror wong cilik. Shame on you",,id,"@HusinShihab Wong cilik mana? Wadas? Kendeng? Rempang? Cian amat wong cilik dieksploitasi buat cari suara. Giliran udah berkuasa, kerjaannya nyaplok tanah, nggusur, neror wong cilik. Shame on you",False,28,True
"Pembangunan PSN Rempang Eco City dinilai dilakukan secara terburu-buru. Warga diminta meninggalkan kampungnya, sementara pembangunan rumah relokasi belum dimulai. Simak #LiputanTematik #KonflikRempang dalam utas berikut. #AdadiKompas  https://t.co/TtdaG0bVPv",,id,"Pembangunan PSN Rempang Eco City dinilai dilakukan secara terburu-buru. Warga diminta meninggalkan kampungnya, sementara pembangunan rumah relokasi belum dimulai. Simak #LiputanTematik #KonflikRempang dalam utas berikut. #AdadiKompas  https   t.co TtdaG0bVPv",False,27,True
HIPMI bersama Menteri Investasi Bahlil Lahadalia siap mendukung proyek Rempang Eco City. Keberhasilan investasi ini akan membuka peluang baru bagi pengusaha muda dan mendukung pertumbuhan ekonomi regional. #HIPMIRempang Bahlil Kawal Investasi https://t.co/BeMkRy9GuD,,id,HIPMI bersama Menteri Investasi Bahlil Lahadalia siap mendukung proyek Rempang Eco City. Keberhasilan investasi ini akan membuka peluang baru bagi pengusaha muda dan mendukung pertumbuhan ekonomi regional. #HIPMIRempang Bahlil Kawal Investasi https   t.co BeMkRy9GuD,False,33,True
"Ayo bantu up, share ke semua media yang ada. Kita gk bisa bantu hadir di rempang untuk bela saudara2 kita, tapi setidaknya kita bisa suarakan dengan bantu up video ini dan share ke semua. https://t.co/e4ViKGEhrF",,id,"Ayo bantu up, share ke semua media yang ada. Kita gk bisa bantu hadir di rempang untuk bela saudara2 kita, tapi setidaknya kita bisa suarakan dengan bantu up video ini dan share ke semua. https   t.co e4ViKGEhrF",False,36,True
*VIRALKAN 📢📢📢* Selamat *Untuk  Fahri  Lubis  dan Team  Advokasi Untuk Rempang🙏 dengan Berhasil  Membawa Permasalahan Rempang Ke Perserikatan Bangsa Bangsa (PBB )  Kini Rempang Sudah Menjadi Sorotan Dunia👍🇲🇨🇲🇨 Power Of Allah* https://t.co/kfp5vvOUy1,,id,VIRALKAN   Selamat  Untuk  Fahri  Lubis  dan Team  Advokasi Untuk Rempang dengan Berhasil  Membawa Permasalahan Rempang Ke Perserikatan Bangsa Bangsa  PBB    Kini Rempang Sudah Menjadi Sorotan Dunia Power Of Allah  https   t.co kfp5vvOUy1,False,31,True
"بِسْمِ اللهِ الرَّحْمٰنِ الرَّحِيْم  *UMMAT LEADERS' CLUB PRESENTS*  Webinar : *_Class Action_ Warga Rempang : Menggugat Pemerintah Salah Urus Rakyat""*   Daftar ke nomor whatsapp 0813 8897 2424 Atau Klik ini = https://t.co/xqGliLZCK7 https://t.co/JoJIRApc6s""",,id,ب س م  الله  الر  ح م ن  الر  ح ي م   UMMAT LEADERS  CLUB PRESENTS   Webinar    _Class Action_ Warga Rempang   Menggugat Pemerintah Salah Urus Rakyat     Daftar ke nomor whatsapp 0813 8897 2424 Atau Klik ini   https   t.co xqGliLZCK7 https   t.co JoJIRApc6s,False,29,True
Warga Rempang mengucapkan rasa syukur dan terima kasih kepada pemerintah. selengkapnya: https://t.co/YM0goTr2M3  Trending -&gt  putusan MK breaking news projo mahkamah keluarga aaliyah risih #liachat beijing ditolak masuk #arusperubahanamin https://t.co/O8tGqOxGs4,,id,Warga Rempang mengucapkan rasa syukur dan terima kasih kepada pemerintah. selengkapnya  https   t.co YM0goTr2M3  Trending - gt  putusan MK breaking news projo mahkamah keluarga aaliyah risih #liachat beijing ditolak masuk #arusperubahanamin https   t.co O8tGqOxGs4,False,31,True
"@arrahmah #BreakingNews Hingga kini, lebih dari 1.000 orang penjajah israel tewas sejak penyerbuan ke permukiman penjajah israel di sekitar Jalur Gaza (menurut lansiran sumber Ibrani) Sumber: Ar-Risalah  Semoga Penjajah Indonesia di Rempang, Kalimantan,  bisa kita usir. #FreePalastine",,id,"@arrahmah #BreakingNews Hingga kini, lebih dari 1.000 orang penjajah israel tewas sejak penyerbuan ke permukiman penjajah israel di sekitar Jalur Gaza  menurut lansiran sumber Ibrani  Sumber  Ar-Risalah  Semoga Penjajah Indonesia di Rempang, Kalimantan,  bisa kita usir. #FreePalastine",False,35,True
@ganjarpranowo Bayangkan jika tanah nenek moyang kita dirampas seperti di wadas dan rempang oleh anjing2 penjaga oligarki cukong asing aseng asu berkedok investasi. https://t.co/kquEq8zTjI,,id,@ganjarpranowo Bayangkan jika tanah nenek moyang kita dirampas seperti di wadas dan rempang oleh anjing2 penjaga oligarki cukong asing aseng asu berkedok investasi. https   t.co kquEq8zTjI,False,25,True
"@TeddGus Nanti klo di buktikan pada kepanasan, ga usah jauh jauh yg masih hangat berita Rempang , malah balik nuduh, ijazah palsu jg  sebenrnya bener ada pemimpin pakai ijazah palsu, ketahuan langsung di pecat ko🤣🤣🤣, jgn kepanasan deh ..eh cebong  PKI loe semua itu pada ngumpet .",,id,"@TeddGus Nanti klo di buktikan pada kepanasan, ga usah jauh jauh yg masih hangat berita Rempang , malah balik nuduh, ijazah palsu jg  sebenrnya bener ada pemimpin pakai ijazah palsu, ketahuan langsung di pecat ko   , jgn kepanasan deh ..eh cebong  PKI loe semua itu pada ngumpet .",False,45,True
"Pulau Rempang, Batam menjadi sorotan dalam beberapa waktu terakhir karena konflik agraria antara warga dan proyek strategi nasional (PSN) Eco-City. Berikut lini masa polemik konflik agraria yang terjadi di Rempang. https://t.co/AetOklFbVD #Infografis #CNNIndonesia https://t.co/ldYtM1YTQr",,id,"Pulau Rempang, Batam menjadi sorotan dalam beberapa waktu terakhir karena konflik agraria antara warga dan proyek strategi nasional  PSN  Eco-City. Berikut lini masa polemik konflik agraria yang terjadi di Rempang. https   t.co AetOklFbVD #Infografis #CNNIndonesia https   t.co ldYtM1YTQr",False,35,True
"DPR menaruh optimisme, kepercayaan besar kepada Menteri BKPM dalam upaya rempang aman dan sekaligus memberi masukan dan dukungan penting kepada Menteri Bahlil terkait investasi di Rempang #DukungBahlil https://t.co/WZUgcfpqHy",,id,"DPR menaruh optimisme, kepercayaan besar kepada Menteri BKPM dalam upaya rempang aman dan sekaligus memberi masukan dan dukungan penting kepada Menteri Bahlil terkait investasi di Rempang #DukungBahlil https   t.co WZUgcfpqHy",False,29,True
"@aly_benzema Memang sih pak rasa keadilan di negri ini benar2 hilang ketika rakyat di gusur dari tanah kelahirannya demi proyek oligarki. Seperti Wadas, kendeng, Rempang, dll",,id,"@aly_benzema Memang sih pak rasa keadilan di negri ini benar2 hilang ketika rakyat di gusur dari tanah kelahirannya demi proyek oligarki. Seperti Wadas, kendeng, Rempang, dll",False,25,True
Kinerja pak Bahlil dalam proyek eco city disambut baik oleh DPR. Pembebasan lahan yang cepat adalah komitmen kami sesuai instruksi presiden Rempang Aman #DukungBahlil https://t.co/XujKX2U1uD,,id,Kinerja pak Bahlil dalam proyek eco city disambut baik oleh DPR. Pembebasan lahan yang cepat adalah komitmen kami sesuai instruksi presiden Rempang Aman #DukungBahlil https   t.co XujKX2U1uD,False,26,True
"@kumparan Ayooo, kader @psi_id , beranilah bersuara, kritisilah:  1. Utang yg menggunung 2. KPK yg dilemahkan  3. Korupsi yg merajalela 4. Pemerintahan yg korup (6 menteri) korupsi 5. Proyek yg bermasalah: Rempang, KCIC, IKN, Bts, Wadas, dll",,id,"@kumparan Ayooo, kader @psi_id , beranilah bersuara, kritisilah   1. Utang yg menggunung 2. KPK yg dilemahkan  3. Korupsi yg merajalela 4. Pemerintahan yg korup  6 menteri  korupsi 5. Proyek yg bermasalah  Rempang, KCIC, IKN, Bts, Wadas, dll",False,29,True
Sebagian besar warga di Pulau Rempang masih menolak rencana relokasi terkait proyek Rempang Eco City. Pemerintah diminta lebih dulu menjamin kepastian kompensasi dan rumah pengganti bagi warga. #Nusantara #AdadiKompas  https://t.co/1PP0GackdK,,id,Sebagian besar warga di Pulau Rempang masih menolak rencana relokasi terkait proyek Rempang Eco City. Pemerintah diminta lebih dulu menjamin kepastian kompensasi dan rumah pengganti bagi warga. #Nusantara #AdadiKompas  https   t.co 1PP0GackdK,False,31,True
"@Dennysiregar7 Saat pres bikin kesalahan kok gak di kritik waktu lalu... Contohnya masalah pulau rempang..., Giliran pilihan politik malah koar²... 💩 Lah kalau soal kritik ente wan",,id,"@Dennysiregar7 Saat pres bikin kesalahan kok gak di kritik waktu lalu... Contohnya masalah pulau rempang..., Giliran pilihan politik malah koar²...  Lah kalau soal kritik ente wan",False,26,True
Demi keamanan dan kenyamanan di pulau rempang bahlil selaku menteri investasi terjun langsung ke lapangan untuk memastikan jalannya proyek di pulau rempang Rempang Aman  #DukungBahlil,,id,Demi keamanan dan kenyamanan di pulau rempang bahlil selaku menteri investasi terjun langsung ke lapangan untuk memastikan jalannya proyek di pulau rempang Rempang Aman  #DukungBahlil,False,25,True
"@msaid_didu @mohmahfudmd @Yusrilihza_Mhd Negara dibuat rusak tatanan oleh orang yang tdk punya ijazah asli,dan sll berbohong pulak,tp smw kok bs tidak BERKUTIK Aneh bin ghoib kan? Persis hasil PEMILU 2019 SMW BS TUNDUK,pdhl negara DARURAT HUTANG &amp  DICHINAKAN ASSET NEGARA DIJUALI spt IKN,REMPANG,KOK ngga da yang PROTES?",,id,"@msaid_didu @mohmahfudmd @Yusrilihza_Mhd Negara dibuat rusak tatanan oleh orang yang tdk punya ijazah asli,dan sll berbohong pulak,tp smw kok bs tidak BERKUTIK Aneh bin ghoib kan? Persis hasil PEMILU 2019 SMW BS TUNDUK,pdhl negara DARURAT HUTANG  amp  DICHINAKAN ASSET NEGARA DIJUALI spt IKN,REMPANG,KOK ngga da yang PROTES?",False,50,True
"@rianernesto Gila ternyata dampak buruk dari tersebarnya pulau2 nusantara adalah, tenggang rasa dan rasa saling memiliki yg juga redup. Egosentris dan ke sukuan menyumbang sedikit. Saudara kita se tanah air ditembaki di dayak, bulan lalu benteok di rempang. Kita masih bisa tidur nyenyak",,id,"@rianernesto Gila ternyata dampak buruk dari tersebarnya pulau2 nusantara adalah, tenggang rasa dan rasa saling memiliki yg juga redup. Egosentris dan ke sukuan menyumbang sedikit. Saudara kita se tanah air ditembaki di dayak, bulan lalu benteok di rempang. Kita masih bisa tidur nyenyak",False,43,True
"Tolonglah rakyat itu, Rempang Pak, 'hikmat kebijaksanaan', bukan 'hikmat kebijakan'. Itulah pedoman kita,"" Kata JK...  Komentar :  Mengasihani rakyat bukanlah solusi, apalagi hanya sekedar ucap belaka. Sebab kerusakan negeri ini dan #jalanmenujuislamkaffah #maulidnabi https://t.co/L5cwlLl5dc""",,id,"Tolonglah rakyat itu, Rempang Pak,  hikmat kebijaksanaan , bukan  hikmat kebijakan . Itulah pedoman kita,  Kata JK...  Komentar    Mengasihani rakyat bukanlah solusi, apalagi hanya sekedar ucap belaka. Sebab kerusakan negeri ini dan #jalanmenujuislamkaffah #maulidnabi https   t.co L5cwlLl5dc",False,34,True
"@ekowboy2 sorry to say bro @Adiprayitno_20 anda tbukti bego..kapal ini jd berlayar kami tdk mw ngikutin anda krn tdk mau indo jd termiskin, terstunting,tertinggi putus skolah,upah buruh kecil sbgm data BPS.kami mw skandal 349T yg diungkap mahfud (skrg kicep) tuntas,Rempang ckup yg trakhir!",,id,"@ekowboy2 sorry to say bro @Adiprayitno_20 anda tbukti bego..kapal ini jd berlayar kami tdk mw ngikutin anda krn tdk mau indo jd termiskin, terstunting,tertinggi putus skolah,upah buruh kecil sbgm data BPS.kami mw skandal 349T yg diungkap mahfud  skrg kicep  tuntas,Rempang ckup yg trakhir!",False,45,True
"@eriemrn @Aryprasetyo85 @007koteka @03__nakula @__AnakKolong @aan_muba @al_lasan @Anak__Ogi @GunRomli @Marbot_Udien @Miduk17 @seruanhl Masa, kasus rempang gag ada hubungannya dgn singapur, ini mah murni akal akalan pejabat cr cuan, kayak gg th aja🤭🤭",,id,"@eriemrn @Aryprasetyo85 @007koteka @03__nakula @__AnakKolong @aan_muba @al_lasan @Anak__Ogi @GunRomli @Marbot_Udien @Miduk17 @seruanhl Masa, kasus rempang gag ada hubungannya dgn singapur, ini mah murni akal akalan pejabat cr cuan, kayak gg th aja",False,26,True
"@Rafilsafat Gila ternyata dampak buruk dari tersebarnya pulau2 nusantara adalah, tenggang rasa dan rasa saling memiliki yg juga redup. Egosentris dan ke sukuan menyumbang sedikit. Saudara kita se tanah air ditembaki di dayak, bulan lalu benteok di rempang. Kita masih bisa tidur nyenyak",,id,"@Rafilsafat Gila ternyata dampak buruk dari tersebarnya pulau2 nusantara adalah, tenggang rasa dan rasa saling memiliki yg juga redup. Egosentris dan ke sukuan menyumbang sedikit. Saudara kita se tanah air ditembaki di dayak, bulan lalu benteok di rempang. Kita masih bisa tidur nyenyak",False,43,True
"Investasi Rempang bisa jadi contoh utk kedepan, Kondusifitas investasi di Indonesia yg sedang tinggi harus dijaga, karena kita juga berkompetisi dengan negara lain dalam menarik FDI, @detikcom @bahlillahadalia Bahlil Kawal Investasi  #HIPMIRempang https://t.co/y6qNd05elO",,id,"Investasi Rempang bisa jadi contoh utk kedepan, Kondusifitas investasi di Indonesia yg sedang tinggi harus dijaga, karena kita juga berkompetisi dengan negara lain dalam menarik FDI, @detikcom @bahlillahadalia Bahlil Kawal Investasi  #HIPMIRempang https   t.co y6qNd05elO",False,34,True
"Sodara sodariku sebangsa dan setanah air, selagi nyawa masih dikandung badan JANGAN PERNAH lupakan wajah orang ini. Kalau perlu ceritakan ke anak cucu bahwa orang ini berwawasan luas seluas PULAU REMPANG.  . . . JASMERAH https://t.co/Ospj7gqbMW",,id,"Sodara sodariku sebangsa dan setanah air, selagi nyawa masih dikandung badan JANGAN PERNAH lupakan wajah orang ini. Kalau perlu ceritakan ke anak cucu bahwa orang ini berwawasan luas seluas PULAU REMPANG.  . . . JASMERAH https   t.co Ospj7gqbMW",False,34,True
"Senang lihat Rempang skrng aman dan kembali kondusif, pak @bahlillahadalia menjalankan tugas dngn baik, dgn ttp memperjuangkan hak2 warga, banyk yg apresiasi &amp  mendukung hingga siap kolaborasi spt HIMPI  @detikcom  Bahlil Kawal Investasi  #HIPMIRempang https://t.co/NK0heI3vCH",,id,"Senang lihat Rempang skrng aman dan kembali kondusif, pak @bahlillahadalia menjalankan tugas dngn baik, dgn ttp memperjuangkan hak2 warga, banyk yg apresiasi  amp  mendukung hingga siap kolaborasi spt HIMPI  @detikcom  Bahlil Kawal Investasi  #HIPMIRempang https   t.co NK0heI3vCH",False,36,True
